UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day
367,44,Male,Indonesia,62946,1,0,Students,Urban,Instagram,280,7,Gaming,19,6505,1,5,25,44,3,7,Procrastination,Tablet,Ios,20:30:00,5,5,At Home,Mobile Data,20,40.0,23.232,3.57,0.018,Evening
368,59,Male,Philippines,27851,0,1,Students,Rural,Youtube,103,17,Jokes/Memes,28,7170,5,8,36,15,3,7,Boredom,Smartphone,Windows,20:30:00,5,5,At School,Mobile Data,20,6.06,69.612,2.12,0.078,Evening
369,19,Female,Brazil,36288,0,0,Students,Urban,Tiktok,163,17,Jokes/Memes,3,4179,9,11,31,37,3,7,Habit,Smartphone,Ios,20:30:00,5,5,Commuting,Mobile Data,20,9.59,25.638,1.82,0.067,Evening
370,43,Male,Japan,92692,1,1,Labor/Worker,Rural,Tiktok,294,12,Gaming,6,6299,2,1,31,27,6,4,Entertainment,Tablet,Android,15:45:00,8,2,At Work,Wi-Fi,15,24.5,21.425,2.58,0.003,Afternoon
371,34,Male,India,87580,1,0,Driver,Rural,Youtube,89,13,Gaming,4,7830,7,21,2,48,6,4,Entertainment,Smartphone,Android,15:45:00,8,2,At Home,Mobile Data,15,6.85,87.978,0.15,0.236,Afternoon
372,57,Female,Germany,27368,0,1,Labor/Worker,Rural,Instagram,93,10,Life Hacks,24,4802,5,10,19,27,5,5,Habit,Tablet,Ios,18:05:00,7,3,At Home,Wi-Fi,18,9.3,51.634,1.9,0.108,Evening
373,50,Male,Brazil,66403,1,0,Students,Urban,Instagram,46,7,Entertainment,13,6057,2,1,12,12,6,4,Boredom,Computer,Android,15:45:00,8,2,Commuting,Mobile Data,15,6.57,131.674,1.71,0.022,Afternoon
374,26,Female,Mexico,29168,0,1,Waiting Staff,Urban,Tiktok,241,14,Pranks,27,6615,8,26,10,67,8,2,Habit,Tablet,Ios,09:15:00,10,0,At Home,Mobile Data,9,17.21,27.448,0.71,0.108,Morning
375,60,Other,Vietnam,69879,1,0,Teacher,Urban,Tiktok,102,1,Gaming,13,6762,6,22,31,30,3,7,Boredom,Smartphone,Android,20:30:00,5,5,At School,Wi-Fi,20,102.0,66.294,31.0,0.216,Evening
376,56,Female,India,79871,1,1,Waiting Staff,Rural,Instagram,111,17,Jokes/Memes,27,5543,4,7,45,96,8,2,Entertainment,Smartphone,Ios,09:15:00,10,0,At Work,Wi-Fi,9,6.53,49.937,2.65,0.063,Morning
377,46,Other,United States,52174,1,0,Labor/Worker,Rural,Instagram,175,4,Pranks,11,8325,4,28,22,87,5,5,Entertainment,Smartphone,Macos,18:05:00,7,3,At School,Mobile Data,18,43.75,47.571,5.5,0.16,Evening
378,59,Female,Pakistan,26581,0,1,Students,Urban,Facebook,168,5,Pranks,5,4883,2,14,23,66,3,7,Habit,Tablet,Android,20:30:00,5,5,At School,Wi-Fi,20,33.6,29.065,4.6,0.083,Evening
379,43,Female,Indonesia,91853,1,0,Driver,Rural,Tiktok,23,7,Jokes/Memes,1,7050,3,5,23,7,8,2,Habit,Smartphone,Android,09:15:00,10,0,At School,Mobile Data,9,3.29,306.522,3.29,0.217,Morning
380,52,Other,Pakistan,84046,1,1,Waiting Staff,Urban,Tiktok,234,10,Jokes/Memes,9,4959,7,17,15,34,5,5,Habit,Tablet,Android,18:05:00,7,3,At School,Mobile Data,18,23.4,21.192,1.5,0.073,Evening
381,42,Male,Brazil,69678,1,0,Students,Rural,Youtube,82,17,Gaming,17,666,3,22,26,32,6,4,Habit,Computer,Ios,15:45:00,8,2,At Home,Wi-Fi,15,4.82,8.122,1.53,0.268,Afternoon
382,41,Male,Philippines,46649,0,1,Labor/Worker,Urban,Facebook,258,7,Gaming,22,276,5,26,3,39,6,4,Entertainment,Tablet,Android,15:45:00,8,2,At Work,Wi-Fi,15,36.86,1.07,0.43,0.101,Afternoon
383,30,Male,United States,34567,0,1,Labor/Worker,Rural,Instagram,100,1,Jokes/Memes,1,881,6,21,23,96,6,4,Habit,Tablet,Android,15:45:00,8,2,At Work,Mobile Data,15,100.0,8.81,23.0,0.21,Afternoon
384,24,Male,Mexico,81944,1,1,Students,Urban,Facebook,225,7,Asmr,3,2060,6,6,20,43,5,5,Habit,Smartphone,Macos,18:05:00,7,3,At Home,Mobile Data,18,32.14,9.156,2.86,0.027,Evening
385,53,Female,United States,98002,1,1,Students,Rural,Instagram,99,11,Asmr,15,2082,4,16,45,43,5,5,Entertainment,Tablet,Android,18:05:00,7,3,At Work,Mobile Data,18,9.0,21.03,4.09,0.162,Evening
386,62,Male,India,48803,0,0,Students,Urban,Instagram,38,9,Trends,26,6702,6,11,40,78,6,4,Entertainment,Smartphone,Ios,15:45:00,8,2,At School,Mobile Data,15,4.22,176.368,4.44,0.289,Afternoon
387,37,Female,United States,38230,0,1,Driver,Rural,Facebook,229,12,Life Hacks,21,9429,3,10,39,3,3,7,Habit,Smartphone,Ios,20:30:00,5,5,At Home,Mobile Data,20,19.08,41.175,3.25,0.044,Evening
388,18,Male,India,37862,0,0,Students,Rural,Tiktok,224,3,Entertainment,26,158,7,15,8,46,3,7,Boredom,Smartphone,Android,20:30:00,5,5,At Home,Wi-Fi,20,74.67,0.705,2.67,0.067,Evening
389,25,Male,Japan,63355,1,1,Manager,Urban,Instagram,230,4,Gaming,23,5229,7,7,18,32,3,7,Procrastination,Smartphone,Android,20:30:00,5,5,At Work,Mobile Data,20,57.5,22.735,4.5,0.03,Evening
390,63,Male,Mexico,51259,1,0,Labor/Worker,Rural,Facebook,51,4,Asmr,10,7956,4,23,41,43,3,7,Procrastination,Tablet,Ios,20:30:00,5,5,At School,Wi-Fi,20,12.75,156.0,10.25,0.451,Evening
391,33,Male,India,50795,1,1,Labor/Worker,Rural,Youtube,144,13,Life Hacks,8,7514,2,2,6,81,6,4,Habit,Computer,Android,15:45:00,8,2,At Work,Mobile Data,15,11.08,52.181,0.46,0.014,Afternoon
392,31,Female,Germany,28770,0,0,Labor/Worker,Urban,Facebook,51,19,Pranks,12,7803,7,12,27,3,6,4,Boredom,Tablet,Android,15:45:00,8,2,At Home,Wi-Fi,15,2.68,153.0,1.42,0.235,Afternoon
393,29,Male,Indonesia,31093,0,1,Labor/Worker,Urban,Youtube,173,10,Jokes/Memes,25,2526,3,19,36,74,3,7,Boredom,Smartphone,Windows,20:30:00,5,5,At Home,Mobile Data,20,17.3,14.601,3.6,0.11,Evening
394,40,Male,Japan,66571,1,0,Students,Rural,Instagram,292,5,Vlogs,22,8302,1,12,15,63,6,4,Boredom,Computer,Ios,15:45:00,8,2,Commuting,Wi-Fi,15,58.4,28.432,3.0,0.041,Afternoon
395,32,Male,Brazil,20193,0,1,Manager,Rural,Facebook,67,7,Jokes/Memes,15,7803,2,16,37,40,3,7,Habit,Computer,Android,20:30:00,5,5,At Home,Mobile Data,20,9.57,116.463,5.29,0.239,Evening
396,45,Other,United States,37569,0,0,Driver,Urban,Facebook,34,16,Pranks,27,6574,9,6,5,18,6,4,Boredom,Smartphone,Android,15:45:00,8,2,At Home,Wi-Fi,15,2.12,193.353,0.31,0.176,Afternoon
397,51,Female,Philippines,31190,0,1,Waiting Staff,Rural,Youtube,82,1,Life Hacks,9,8733,8,3,39,67,3,7,Habit,Smartphone,Ios,20:30:00,5,5,At Home,Mobile Data,20,82.0,106.5,39.0,0.037,Evening
398,19,Other,India,82824,1,0,Labor/Worker,Rural,Facebook,138,12,Entertainment,24,1138,6,2,9,62,3,7,Habit,Tablet,Android,20:30:00,5,5,At Home,Mobile Data,20,11.5,8.246,0.75,0.014,Evening
399,49,Other,Vietnam,62752,1,1,Waiting Staff,Rural,Facebook,96,2,Vlogs,25,7257,6,20,7,10,8,2,Habit,Computer,Ios,09:15:00,10,0,At Home,Wi-Fi,9,48.0,75.594,3.5,0.208,Morning
400,40,Male,India,52327,1,0,Labor/Worker,Rural,Instagram,162,7,Gaming,10,3283,1,5,41,52,8,2,Habit,Tablet,Android,07:45:00,10,0,At Home,Mobile Data,7,23.14,20.265,5.86,0.031,Morning
401,39,Male,Vietnam,62070,1,1,Students,Rural,Facebook,191,11,Vlogs,20,7762,2,11,20,73,5,5,Procrastination,Computer,Windows,19:25:00,7,3,At Home,Mobile Data,19,17.36,40.639,1.82,0.058,Evening
402,42,Female,United States,60197,1,0,Driver,Rural,Tiktok,134,13,Life Hacks,9,7896,4,26,10,46,5,5,Boredom,Smartphone,Ios,19:25:00,7,3,At Work,Mobile Data,19,10.31,58.925,0.77,0.194,Evening
403,39,Female,Vietnam,22261,0,1,Students,Urban,Youtube,76,2,Gaming,15,2419,3,25,26,55,5,5,Boredom,Smartphone,Ios,19:25:00,7,3,At School,Mobile Data,19,38.0,31.829,13.0,0.329,Evening
404,39,Female,Germany,46512,0,1,Engineer,Rural,Facebook,15,7,Vlogs,23,1756,1,3,4,46,5,5,Procrastination,Smartphone,Ios,19:25:00,7,3,At Home,Mobile Data,19,2.14,117.067,0.57,0.2,Evening
405,59,Male,United States,26716,0,1,Students,Urban,Youtube,134,15,Entertainment,21,2306,8,3,38,75,6,4,Boredom,Tablet,Android,15:55:00,8,2,At Home,Mobile Data,15,8.93,17.209,2.53,0.022,Afternoon
406,23,Male,Mexico,48933,0,1,Engineer,Rural,Youtube,62,11,Pranks,21,7630,7,22,24,60,8,2,Boredom,Tablet,Android,07:45:00,10,0,At School,Mobile Data,7,5.64,123.065,2.18,0.355,Morning
407,32,Female,Indonesia,24378,0,0,Driver,Rural,Youtube,75,2,Life Hacks,1,6263,4,5,14,97,6,4,Procrastination,Tablet,Android,15:55:00,8,2,At Home,Mobile Data,15,37.5,83.507,7.0,0.067,Afternoon
408,60,Male,Mexico,60583,1,1,Cashier,Rural,Facebook,91,7,Entertainment,2,9167,9,22,41,26,3,7,Habit,Computer,Android,23:30:00,5,5,At Work,Wi-Fi,23,13.0,100.736,5.86,0.242,Night
409,54,Male,India,49033,0,0,Driver,Rural,Facebook,96,4,Entertainment,26,5008,4,23,1,27,6,4,Boredom,Smartphone,Macos,15:55:00,8,2,At Work,Mobile Data,15,24.0,52.167,0.25,0.24,Afternoon
410,50,Other,India,44000,0,1,Engineer,Urban,Youtube,11,11,Jokes/Memes,19,5247,1,11,17,38,3,7,Procrastination,Tablet,Ios,23:30:00,5,5,At Work,Mobile Data,23,1.0,477.0,1.55,1.0,Night
411,25,Male,Indonesia,95868,1,0,Waiting Staff,Rural,Tiktok,213,2,Jokes/Memes,14,8914,1,3,45,22,3,7,Habit,Computer,Android,23:30:00,5,5,At Home,Mobile Data,23,106.5,41.85,22.5,0.014,Night
412,61,Male,Vietnam,62604,1,1,Students,Urban,Youtube,159,16,Vlogs,8,2570,1,13,24,26,8,2,Entertainment,Smartphone,Ios,07:45:00,10,0,At Home,Mobile Data,7,9.94,16.164,1.5,0.082,Morning
413,61,Male,Philippines,88336,1,0,Waiting Staff,Rural,Tiktok,112,7,Trends,6,5807,1,21,27,86,5,5,Entertainment,Smartphone,Android,19:25:00,7,3,At Work,Mobile Data,19,16.0,51.848,3.86,0.188,Evening
414,22,Female,Pakistan,93869,1,1,Students,Urban,Youtube,33,13,Asmr,12,7812,4,8,7,69,6,4,Habit,Smartphone,Android,15:55:00,8,2,At Home,Mobile Data,15,2.54,236.727,0.54,0.242,Afternoon
415,56,Male,India,25410,0,0,Waiting Staff,Rural,Instagram,221,5,Gaming,26,324,1,20,9,35,8,2,Boredom,Tablet,Android,07:45:00,10,0,At School,Mobile Data,7,44.2,1.466,1.8,0.09,Morning
416,21,Female,Indonesia,76044,1,1,Manager,Rural,Youtube,74,17,Asmr,27,7487,2,10,43,66,3,7,Boredom,Smartphone,Android,23:30:00,5,5,Commuting,Mobile Data,23,4.35,101.176,2.53,0.135,Night
417,23,Female,Indonesia,83315,1,0,Students,Urban,Youtube,218,12,Asmr,29,9721,4,2,35,99,6,4,Habit,Smartphone,Android,15:55:00,8,2,At School,Mobile Data,15,18.17,44.592,2.92,0.009,Afternoon
418,62,Male,India,91344,1,1,Teacher,Rural,Facebook,260,19,Jokes/Memes,15,5645,7,4,12,73,5,5,Boredom,Smartphone,Ios,19:25:00,7,3,Commuting,Mobile Data,19,13.68,21.712,0.63,0.015,Evening
419,49,Male,Brazil,26796,0,0,Labor/Worker,Urban,Tiktok,126,7,Life Hacks,14,1945,2,18,21,51,3,7,Habit,Smartphone,Ios,23:30:00,5,5,Commuting,Wi-Fi,23,18.0,15.437,3.0,0.143,Night
420,47,Male,Vietnam,74245,1,1,Students,Urban,Instagram,125,6,Vlogs,21,4486,8,19,3,18,8,2,Habit,Smartphone,Android,07:45:00,10,0,At School,Wi-Fi,7,20.83,35.888,0.5,0.152,Morning
421,64,Male,India,63056,1,0,Students,Urban,Tiktok,246,8,Entertainment,29,2430,7,4,15,43,6,4,Boredom,Smartphone,Android,15:55:00,8,2,At School,Mobile Data,15,30.75,9.878,1.88,0.016,Afternoon
422,52,Male,Indonesia,37709,0,1,Engineer,Rural,Instagram,114,13,Gaming,1,3510,9,20,21,12,8,2,Boredom,Tablet,Windows,07:45:00,10,0,Commuting,Wi-Fi,7,8.77,30.789,1.62,0.175,Morning
423,57,Male,India,78557,1,0,Waiting Staff,Rural,Youtube,268,5,Pranks,28,845,6,26,10,3,3,7,Entertainment,Tablet,Ios,23:30:00,5,5,At Home,Mobile Data,23,53.6,3.153,2.0,0.097,Night
424,33,Male,India,37543,0,1,Waiting Staff,Rural,Facebook,55,2,Jokes/Memes,11,567,4,9,33,82,6,4,Procrastination,Smartphone,Windows,15:55:00,8,2,At Work,Mobile Data,15,27.5,10.309,16.5,0.164,Afternoon
425,30,Male,India,57418,1,1,Waiting Staff,Rural,Facebook,225,9,Comedy,28,2179,6,16,46,7,6,4,Habit,Smartphone,Android,15:55:00,8,2,At Work,Mobile Data,15,25.0,9.684,5.11,0.071,Afternoon
426,59,Female,Brazil,36724,0,1,Artist,Urban,Tiktok,33,11,Pranks,25,2019,4,26,6,97,3,7,Boredom,Smartphone,Android,23:30:00,5,5,At School,Mobile Data,23,3.0,61.182,0.55,0.788,Night
427,47,Male,United States,23828,0,1,Waiting Staff,Rural,Facebook,44,6,Asmr,3,3319,7,6,2,6,6,4,Habit,Computer,Android,15:55:00,8,2,At Home,Wi-Fi,15,7.33,75.432,0.33,0.136,Afternoon
428,36,Male,Mexico,37087,0,0,Engineer,Rural,Tiktok,33,7,Trends,19,2320,9,25,29,82,6,4,Entertainment,Smartphone,Ios,15:55:00,8,2,Commuting,Wi-Fi,15,4.71,70.303,4.14,0.758,Afternoon
429,34,Male,Indonesia,32605,0,1,Teacher,Urban,Tiktok,37,7,Vlogs,18,1646,3,4,40,45,6,4,Boredom,Computer,Android,15:55:00,8,2,At Work,Wi-Fi,15,5.29,44.486,5.71,0.108,Afternoon
430,36,Female,Vietnam,51337,1,0,Artist,Rural,Instagram,25,19,Pranks,20,3909,3,9,33,86,6,4,Habit,Smartphone,Android,15:55:00,8,2,At Work,Mobile Data,15,1.32,156.36,1.74,0.36,Afternoon
431,45,Male,Pakistan,25482,0,1,Labor/Worker,Rural,Tiktok,68,6,Trends,28,8015,2,27,4,39,3,7,Boredom,Smartphone,Android,23:30:00,5,5,At Home,Wi-Fi,23,11.33,117.868,0.67,0.397,Night
432,43,Female,United States,85333,1,0,Students,Rural,Instagram,252,11,Comedy,2,3420,1,13,4,51,6,4,Boredom,Smartphone,Android,15:55:00,8,2,At Home,Mobile Data,15,22.91,13.571,0.36,0.052,Afternoon
433,54,Female,United States,70952,1,1,Waiting Staff,Urban,Facebook,216,11,Gaming,29,356,1,9,29,9,5,5,Habit,Smartphone,Macos,19:25:00,7,3,At Work,Wi-Fi,19,19.64,1.648,2.64,0.042,Evening
434,43,Male,Philippines,25463,0,0,Students,Rural,Tiktok,280,7,Comedy,25,7485,3,6,37,99,3,7,Entertainment,Tablet,Android,23:30:00,5,5,At Work,Wi-Fi,23,40.0,26.732,5.29,0.021,Night
435,40,Other,Philippines,90448,1,1,Engineer,Rural,Tiktok,258,2,Life Hacks,28,3081,7,21,20,23,6,4,Habit,Smartphone,Android,15:55:00,8,2,At Home,Wi-Fi,15,129.0,11.942,10.0,0.081,Afternoon
436,26,Other,Japan,24648,0,0,Students,Rural,Youtube,276,19,Vlogs,26,2280,9,19,41,12,8,2,Boredom,Tablet,Android,07:45:00,10,0,At Home,Wi-Fi,7,14.53,8.261,2.16,0.069,Morning
437,29,Female,Brazil,53623,1,1,Labor/Worker,Urban,Tiktok,202,4,Trends,7,4131,2,14,23,88,3,7,Boredom,Smartphone,Macos,23:30:00,5,5,At School,Mobile Data,23,50.5,20.45,5.75,0.069,Night
438,18,Female,Pakistan,79156,1,0,Students,Urban,Tiktok,227,6,Pranks,8,5123,7,21,45,62,6,4,Entertainment,Tablet,Android,19:25:00,8,2,At School,Wi-Fi,19,37.83,22.568,7.5,0.093,Evening
439,18,Male,Japan,55634,1,1,Students,Rural,Youtube,124,17,Asmr,19,7422,1,15,18,73,7,3,Habit,Smartphone,Windows,15:55:00,9,1,At Work,Mobile Data,15,7.29,59.855,1.06,0.121,Afternoon
440,64,Male,Brazil,64602,1,0,Cashier,Rural,Youtube,77,5,Jokes/Memes,22,2787,2,3,49,77,2,8,Entertainment,Smartphone,Ios,23:30:00,4,6,At School,Wi-Fi,23,15.4,36.195,9.8,0.039,Night
441,51,Female,Vietnam,69334,1,1,Cashier,Urban,Facebook,84,7,Entertainment,15,4209,6,5,25,40,2,8,Entertainment,Smartphone,Macos,23:30:00,4,6,At Work,Mobile Data,23,12.0,50.107,3.57,0.06,Night
442,49,Male,India,88648,1,0,Labor/Worker,Rural,Tiktok,112,9,Vlogs,10,6540,5,21,1,54,7,3,Boredom,Smartphone,Android,15:55:00,9,1,At School,Mobile Data,15,12.44,58.393,0.11,0.188,Afternoon
443,42,Male,Vietnam,42054,0,1,Driver,Rural,Facebook,187,1,Pranks,22,9389,8,18,15,81,9,1,Habit,Smartphone,Android,07:45:00,10,0,At Work,Mobile Data,7,187.0,50.209,15.0,0.096,Morning
444,57,Male,Mexico,90028,1,0,Manager,Rural,Facebook,224,1,Life Hacks,29,9470,2,14,34,7,7,3,Boredom,Smartphone,Android,15:55:00,9,1,At School,Mobile Data,15,224.0,42.277,34.0,0.062,Afternoon
445,62,Male,United States,42207,0,1,Students,Rural,Youtube,48,19,Life Hacks,1,465,1,16,48,17,7,3,Boredom,Tablet,Android,15:55:00,9,1,At School,Mobile Data,15,2.53,9.688,2.53,0.333,Afternoon
446,18,Male,India,41386,0,1,Waiting Staff,Rural,Instagram,268,6,Life Hacks,6,1487,7,14,20,50,2,8,Entertainment,Smartphone,Android,23:30:00,4,6,At Work,Mobile Data,23,44.67,5.549,3.33,0.052,Night
447,33,Female,Philippines,79518,1,1,Labor/Worker,Rural,Facebook,213,18,Gaming,13,4942,6,9,37,24,9,1,Entertainment,Smartphone,Android,07:45:00,10,0,At Home,Wi-Fi,7,11.83,23.202,2.06,0.042,Morning
448,56,Male,Brazil,72781,1,1,Engineer,Rural,Instagram,16,10,Vlogs,14,4597,8,15,27,2,7,3,Boredom,Smartphone,Android,15:55:00,9,1,Commuting,Mobile Data,15,1.6,287.312,2.7,0.938,Afternoon
449,22,Male,Vietnam,72780,1,0,Labor/Worker,Urban,Tiktok,58,11,Trends,3,4536,8,7,22,99,2,8,Boredom,Tablet,Macos,23:30:00,4,6,At School,Mobile Data,23,5.27,78.207,2.0,0.121,Night
450,39,Female,India,81440,1,1,Driver,Urban,Youtube,35,1,Entertainment,11,325,2,14,5,92,7,3,Boredom,Smartphone,Android,15:55:00,9,1,At Home,Mobile Data,15,35.0,9.286,5.0,0.4,Afternoon
451,46,Other,Mexico,64199,1,0,Driver,Urban,Tiktok,170,1,Jokes/Memes,3,9957,8,6,34,83,6,4,Habit,Smartphone,Windows,19:25:00,8,2,At School,Mobile Data,19,170.0,58.571,34.0,0.035,Evening
452,20,Male,Indonesia,81035,1,1,Waiting Staff,Rural,Tiktok,185,13,Entertainment,19,4162,6,21,39,33,7,3,Boredom,Smartphone,Windows,15:55:00,9,1,At Work,Mobile Data,15,14.23,22.497,3.0,0.114,Afternoon
453,29,Male,United States,28210,0,0,Driver,Urban,Youtube,88,5,Entertainment,10,303,9,15,3,21,7,3,Entertainment,Computer,Android,15:55:00,9,1,At Work,Wi-Fi,15,17.6,3.443,0.6,0.17,Afternoon
454,43,Male,United States,64363,1,1,Manager,Rural,Tiktok,11,1,Vlogs,27,5067,7,20,17,74,7,3,Boredom,Tablet,Macos,15:55:00,9,1,At Home,Wi-Fi,15,11.0,460.636,17.0,1.818,Afternoon
455,33,Male,Mexico,98279,1,0,Driver,Rural,Youtube,141,3,Entertainment,15,5024,2,8,24,53,2,8,Entertainment,Smartphone,Android,23:30:00,4,6,At Home,Mobile Data,23,47.0,35.631,8.0,0.057,Night
456,54,Other,Mexico,80348,1,1,Labor/Worker,Rural,Instagram,285,18,Trends,11,7715,8,2,24,46,6,4,Entertainment,Tablet,Ios,19:25:00,8,2,Commuting,Mobile Data,19,15.83,27.07,1.33,0.007,Evening
457,39,Other,Vietnam,75284,1,0,Labor/Worker,Urban,Tiktok,126,9,Jokes/Memes,15,9632,9,8,3,45,7,3,Boredom,Smartphone,Android,15:55:00,9,1,At School,Mobile Data,15,14.0,76.444,0.33,0.063,Afternoon
458,46,Male,India,92124,1,1,Waiting Staff,Rural,Youtube,173,14,Trends,26,8340,7,1,45,9,7,3,Entertainment,Tablet,Macos,15:55:00,9,1,At Home,Mobile Data,15,12.36,48.208,3.21,0.006,Afternoon
459,31,Female,Japan,88847,1,0,Manager,Rural,Facebook,297,17,Vlogs,27,2631,4,26,7,6,6,4,Boredom,Tablet,Ios,19:25:00,8,2,At Work,Mobile Data,19,17.47,8.859,0.41,0.088,Evening
460,45,Male,United States,42432,0,1,Students,Rural,Tiktok,37,14,Entertainment,24,6391,9,17,25,51,6,4,Habit,Tablet,Android,19:25:00,8,2,At Work,Mobile Data,19,2.64,172.73,1.79,0.459,Evening
461,22,Female,United States,84089,1,0,Labor/Worker,Rural,Instagram,10,4,Vlogs,13,8287,4,19,3,35,6,4,Procrastination,Tablet,Ios,19:25:00,8,2,At Home,Wi-Fi,19,2.5,828.7,0.75,1.9,Evening
462,64,Male,Indonesia,75398,1,1,Labor/Worker,Rural,Youtube,197,5,Life Hacks,5,2369,4,5,15,82,6,4,Boredom,Smartphone,Macos,19:25:00,8,2,At Home,Mobile Data,19,39.4,12.025,3.0,0.025,Evening
463,47,Female,Indonesia,23321,0,0,Labor/Worker,Rural,Tiktok,65,17,Jokes/Memes,4,528,9,22,29,53,9,1,Procrastination,Tablet,Windows,07:45:00,10,0,At Home,Wi-Fi,7,3.82,8.123,1.71,0.338,Morning
464,63,Male,India,57383,1,1,Engineer,Rural,Tiktok,44,2,Life Hacks,13,4675,8,20,29,19,6,4,Entertainment,Smartphone,Android,19:25:00,8,2,At Work,Mobile Data,19,22.0,106.25,14.5,0.455,Evening
465,22,Male,Mexico,98682,1,0,Labor/Worker,Urban,Tiktok,121,5,Jokes/Memes,9,1663,4,16,10,69,2,8,Habit,Tablet,Ios,23:30:00,4,6,At Work,Mobile Data,23,24.2,13.744,2.0,0.132,Night
466,29,Female,Brazil,99190,1,1,Waiting Staff,Rural,Instagram,295,4,Asmr,25,3364,8,7,32,25,7,3,Habit,Smartphone,Ios,15:55:00,9,1,At Home,Wi-Fi,15,73.75,11.403,8.0,0.024,Afternoon
467,33,Female,India,72893,1,1,Driver,Rural,Youtube,45,4,Trends,17,2341,8,7,23,11,6,4,Entertainment,Smartphone,Ios,19:25:00,8,2,Commuting,Wi-Fi,19,11.25,52.022,5.75,0.156,Evening
468,43,Male,United States,55820,1,1,Students,Rural,Facebook,226,6,Vlogs,2,6656,7,18,39,74,7,3,Procrastination,Smartphone,Android,15:55:00,9,1,At School,Wi-Fi,15,37.67,29.451,6.5,0.08,Afternoon
469,43,Female,Vietnam,86262,1,1,Manager,Rural,Facebook,89,13,Life Hacks,24,4905,6,18,9,17,9,1,Boredom,Smartphone,Android,07:45:00,10,0,At Work,Mobile Data,7,6.85,55.112,0.69,0.202,Morning
470,38,Male,Indonesia,23760,0,0,Students,Rural,Facebook,92,5,Vlogs,5,8884,8,2,37,36,2,8,Entertainment,Smartphone,Ios,23:30:00,4,6,At School,Wi-Fi,23,18.4,96.565,7.4,0.022,Night
471,56,Other,United States,42190,0,1,Driver,Urban,Youtube,74,7,Jokes/Memes,16,9143,7,15,40,90,9,1,Habit,Smartphone,Ios,07:45:00,10,0,At Home,Mobile Data,7,10.57,123.554,5.71,0.203,Morning
472,53,Female,India,87411,1,0,Students,Urban,Facebook,137,1,Gaming,7,5950,5,14,14,95,2,8,Entertainment,Tablet,Android,23:30:00,4,6,At Home,Mobile Data,23,137.0,43.431,14.0,0.102,Night
473,50,Other,Philippines,43377,0,1,Labor/Worker,Rural,Instagram,31,14,Comedy,1,1360,4,18,4,96,2,8,Habit,Tablet,Android,23:30:00,4,6,At Work,Mobile Data,23,2.21,43.871,0.29,0.581,Night
474,47,Male,United States,66737,1,0,Students,Rural,Youtube,225,4,Jokes/Memes,28,5127,2,29,20,21,6,4,Habit,Smartphone,Ios,19:25:00,8,2,At Work,Mobile Data,19,56.25,22.787,5.0,0.129,Evening
475,54,Male,India,89569,1,1,Manager,Rural,Tiktok,116,17,Life Hacks,26,5562,8,9,28,18,9,1,Boredom,Smartphone,Windows,07:45:00,10,0,Commuting,Wi-Fi,7,6.82,47.948,1.65,0.078,Morning
476,40,Male,Brazil,58211,1,0,Manager,Rural,Instagram,118,14,Comedy,12,8730,9,14,14,60,2,8,Entertainment,Smartphone,Android,23:30:00,4,6,At Home,Wi-Fi,23,8.43,73.983,1.0,0.119,Night
477,27,Female,India,23744,0,1,Driver,Rural,Tiktok,190,16,Life Hacks,21,9011,4,5,44,18,9,1,Habit,Smartphone,Android,07:45:00,10,0,At School,Mobile Data,7,11.88,47.426,2.75,0.026,Morning
478,22,Male,Philippines,44995,0,0,Driver,Urban,Facebook,173,14,Gaming,11,5777,4,11,34,1,6,4,Procrastination,Computer,Macos,19:25:00,8,2,At Home,Mobile Data,19,12.36,33.393,2.43,0.064,Evening
479,53,Male,India,36977,0,1,Students,Urban,Instagram,77,16,Entertainment,12,3925,5,8,13,14,7,3,Entertainment,Smartphone,Macos,15:55:00,9,1,At Home,Mobile Data,15,4.81,50.974,0.81,0.104,Afternoon
480,51,Female,Japan,54542,1,0,Driver,Urban,Youtube,189,8,Trends,19,8463,2,5,31,8,7,3,Entertainment,Smartphone,Ios,15:55:00,9,1,Commuting,Wi-Fi,15,23.62,44.778,3.88,0.026,Afternoon
481,48,Other,United States,30651,0,1,Labor/Worker,Rural,Instagram,190,3,Pranks,26,8001,7,29,33,66,2,8,Entertainment,Smartphone,Windows,23:30:00,4,6,At Home,Wi-Fi,23,63.33,42.111,11.0,0.153,Night
482,27,Female,India,98931,1,0,Labor/Worker,Rural,Tiktok,178,19,Jokes/Memes,12,1028,5,11,39,51,9,1,Procrastination,Smartphone,Windows,07:45:00,10,0,Commuting,Wi-Fi,7,9.37,5.775,2.05,0.062,Morning
483,36,Male,Germany,36715,0,1,Waiting Staff,Urban,Youtube,31,1,Life Hacks,12,6018,6,5,28,79,2,8,Boredom,Tablet,Windows,23:30:00,4,6,At Home,Wi-Fi,23,31.0,194.129,28.0,0.161,Night
